Class 1
Configuration,5,6,7,8,9,10,11,12,13,14,15
50-100-50,0.4967948794364929,0.5,0.5104166865348816,0.4801587164402008,0.5249999761581421,0.5520833134651184,0.5055555701255798,0.5512820482254028,0.5075757503509521,0.5833333134651184,0.625
100-100-100,0.5769230723381042,0.5729166865348816,0.5590277910232544,0.5952380895614624,0.5916666388511658,0.5208333134651184,0.6111111044883728,0.5705128312110901,0.5984848737716675,0.5925925970077515,0.5416666865348816
100-200-100,0.5384615659713745,0.5555555820465088,0.5486111044883728,0.5515872836112976,0.5583333373069763,0.5625,0.5888888835906982,0.5705128312110901,0.6212121248245239,0.5462962985038757,0.5555555820465088
100-500-100,0.5480769276618958,0.6423611044883728,0.5694444179534912,0.5992063283920288,0.574999988079071,0.59375,0.5222222208976746,0.5448718070983887,0.6287878751754761,0.5555555820465088,0.5972222089767456
300-500-300,0.6378205418586731,0.59375,0.5868055820465088,0.5833333134651184,0.5666666626930237,0.6145833134651184,0.5777778029441833,0.5512820482254028,0.5909090638160706,0.5648148059844971,0.5555555820465088
500-500-500,0.6346153616905212,0.6041666865348816,0.6284722089767456,0.6150793433189392,0.6208333373069763,0.6354166865348816,0.5888888835906982,0.6089743375778198,0.6287878751754761,0.6296296119689941,0.4583333432674408
50-100-100-50,0.5737179517745972,0.6041666865348816,0.6006944179534912,0.5714285969734192,0.5458333492279053,0.5885416865348816,0.49444442987442017,0.5897436141967773,0.6439393758773804,0.6481481194496155,0.5694444179534912
50-500-500-50,0.5993589758872986,0.5868055820465088,0.6041666865348816,0.579365074634552,0.612500011920929,0.6614583134651184,0.6333333253860474,0.6474359035491943,0.5984848737716675,0.6296296119689941,0.625
100-100-100-100,0.5897436141967773,0.5798611044883728,0.6284722089767456,0.6111111044883728,0.6041666865348816,0.609375,0.5944444537162781,0.5641025900840759,0.6590909361839294,0.6296296119689941,0.5972222089767456
100-250-250-100,0.625,0.5833333134651184,0.6145833134651184,0.5317460298538208,0.612500011920929,0.609375,0.6277777552604675,0.6474359035491943,0.6666666865348816,0.6296296119689941,0.5972222089767456
100-500-500-100,0.6185897588729858,0.625,0.6631944179534912,0.64682537317276,0.5916666388511658,0.6458333134651184,0.605555534362793,0.6153846383094788,0.5984848737716675,0.6018518805503845,0.625
500-500-500-500,0.6730769276618958,0.6736111044883728,0.6354166865348816,0.6507936716079712,0.6166666746139526,0.65625,0.6222222447395325,0.6602563858032227,0.6590909361839294,0.6111111044883728,0.6388888955116272
50-100-100-100-50,0.6314102411270142,0.5659722089767456,0.6423611044883728,0.5714285969734192,0.6333333253860474,0.609375,0.6611111164093018,0.5833333134651184,0.6287878751754761,0.5648148059844971,0.5138888955116272
