Configuration,5,6,7,8,9,10,11,12,13,14,15
50-100-50,0.16079294681549072,0.15144230425357819,0.18503400683403015,0.15649452805519104,0.17399267852306366,0.17180617153644562,0.17213115096092224,0.18707482516765594,0.1515151560306549,0.21468926966190338,0.21481481194496155
100-100-100,0.17621144652366638,0.2055288404226303,0.17142857611179352,0.17214398086071014,0.17216117680072784,0.1,0.1803278625011444,0.2380952388048172,0.22077922523021698,0.18644067645072937,0.24444444477558136
100-200-100,0.20484581589698792,0.22956730425357819,0.15510204434394836,0.2065727710723877,0.25824177265167236,0.2180616706609726,0.18306010961532593,0.21768707036972046,0.21212121844291687,0.23728813230991364,0.2074074000120163
100-500-100,0.2070484608411789,0.20432692766189575,0.18231292068958282,0.20500782132148743,0.21062271296977997,0.24669604003429413,0.18852458894252777,0.20408163964748383,0.2380952388048172,0.2711864411830902,0.2074074000120163
300-500-300,0.2488986849784851,0.21514423191547394,0.22176870703697205,0.23474177718162537,0.20879121124744415,0.2511013150215149,0.19945354759693146,0.24829931557178497,0.25108224153518677,0.23728813230991364,0.2518518567085266
500-500-500,0.21585902571678162,0.25120192766189575,0.2612244784832001,0.2535211145877838,0.2142857164144516,0.2687224745750427,0.2677595615386963,0.261904776096344,0.21212121844291687,0.2542372941970825,0.2666666805744171
50-100-100-50,0.2268722504377365,0.21514423191547394,0.21360544860363007,0.18309858441352844,0.16483516991138458,0.2070484608411789,0.19945354759693146,0.2142857164144516,0.24242424964904785,0.2259887009859085,0.22962963581085205
50-500-500-50,0.21365638077259064,0.21514423191547394,0.27210885286331177,0.2488262951374054,0.22893773019313812,0.24229075014591217,0.2295081913471222,0.261904776096344,0.23376622796058655,0.1807909607887268,0.2074074000120163
100-100-100-100,0.2378854602575302,0.21995192766189575,0.19183672964572906,0.19248826801776886,0.21611721813678741,0.196035236120224,0.18852458894252777,0.20748299360275269,0.20346319675445557,0.21468926966190338,0.2370370328426361
100-250-250-100,0.22466960549354553,0.2548076808452606,0.24353741109371185,0.19248826801776886,0.29304030537605286,0.24669604003429413,0.22404371201992035,0.24149659276008606,0.2380952388048172,0.20903955399990082,0.20000000298023224
100-500-500-100,0.24669604003429413,0.2572115361690521,0.2857142984867096,0.2597809135913849,0.2490842491388321,0.2400881052017212,0.2786885201931,0.20068027079105377,0.23376622796058655,0.23728813230991364,0.24444444477558136
500-500-500-500,0.27533039450645447,0.3197115361690521,0.35646259784698486,0.30985915660858154,0.26739928126335144,0.2819383144378662,0.23770491778850555,0.261904776096344,0.24242424964904785,0.2429378479719162,0.2222222238779068
50-100-100-100-50,0.2180616706609726,0.23798076808452606,0.2571428716182709,0.23004694283008575,0.22161172330379486,0.2180616706609726,0.2049180269241333,0.20408163964748383,0.22077922523021698,0.2259887009859085,0.2074074000120163
50-100-500-100-50,0.2268722504377365,0.28125,0.2789115607738495,0.22535210847854614,0.2271062284708023,0.26651981472969055,0.2677595615386963,0.20748299360275269,0.29004329442977905,0.23163841664791107,0.2518518567085266
50-100-200-100-50,0.25550660490989685,0.23317307233810425,0.2380952388048172,0.22848200798034668,0.23992674052715302,0.257709264755249,0.21311475336551666,0.2448979616165161,0.27272728085517883,0.15819208323955536,0.2888889014720917
100-100-100-100-100,0.24449339509010315,0.26201921701431274,0.24081632494926453,0.23004694283008575,0.25457876920700073,0.24669604003429413,0.1912568360567093,0.27210885286331177,0.2554112672805786,0.23728813230991364,0.2222222238779068
100-100-500-100-100,0.26431718468666077,0.29807692766189575,0.26938775181770325,0.2644757330417633,0.26923078298568726,0.26651981472969055,0.22131147980690002,0.2448979616165161,0.22077922523021698,0.2259887009859085,0.24444444477558136
100-500-500-500-100,0.2621145248413086,0.3858173191547394,0.3442176878452301,0.32863849401474,0.3076923191547394,0.31057268381118774,0.26502731442451477,0.2551020383834839,0.2467532455921173,0.20338982343673706,0.192592591047287
100-500-1000-500-100,0.27753305435180664,0.3858173191547394,0.35782313346862793,0.3708920180797577,0.3095238208770752,0.2819383144378662,0.2950819730758667,0.29931971430778503,0.28138527274131775,0.23728813230991364,0.2518518567085266
500-500-500-500-500,0.2951541841030121,0.39182692766189575,0.3741496503353119,0.3395931124687195,0.30586081743240356,0.3259911835193634,0.2978142201900482,0.28911563754081726,0.28138527274131775,0.20338982343673706,0.2370370328426361
50-100-500-500-100-50,0.2929515540599823,0.36298078298568726,0.28707483410835266,0.2910798192024231,0.2967033088207245,0.24229075014591217,0.26502731442451477,0.27210885286331177,0.25974026322364807,0.21468926966190338,0.2518518567085266
100-100-100-100-100-100,0.2841409742832184,0.27163460850715637,0.2897959053516388,0.26134586334228516,0.2765567898750305,0.257709264755249,0.2704918086528778,0.2380952388048172,0.22510822117328644,0.2711864411830902,0.21481481194496155
100-200-500-500-200-100,0.3171806037425995,0.3485576808452606,0.30612245202064514,0.3239436745643616,0.30219781398773193,0.2709251046180725,0.2595628499984741,0.261904776096344,0.2943722903728485,0.2768361568450928,0.2518518567085266
100-200-500-500-200-50,0.2841409742832184,0.36899039149284363,0.3741496503353119,0.3129890561103821,0.24725274741649628,0.3281938433647156,0.2704918086528778,0.2448979616165161,0.2294372320175171,0.21468926966190338,0.2518518567085266
